0.0492091388400703,0.8928571428571429,0.9900243116114369
0.0984182776801406,0.7857142857142857,0.9886501770519529
0.14586994727592267,0.7590361445783133,0.9865096982189103
0.19332161687170474,0.7636363636363637,0.9804317953596533
0.24077328646748683,0.7883211678832117,0.9674832197029757
0.28822495606326887,0.7926829268292683,0.9523545267163469
0.335676625659051,0.8272251308900523,0.9422467100047567
0.38312829525483305,0.8394495412844036,0.9215422017863749
0.4305799648506151,0.8367346938775511,0.9074441097193594
0.4780316344463972,0.8529411764705882,0.8823529411764706
0.5254833040421792,0.862876254180602,0.8592304846466888
0.5729349736379613,0.8466257668711656,0.8272157919771682
0.6203866432337434,0.8980169971671388,0.7906030336662968
0.6678383128295254,0.9157894736842105,0.6972015221182813
0.7152899824253075,0.9336609336609336,0.6071692828074626
0.7627416520210897,0.9470046082949308,0.4456688335711644
0.8101933216168717,0.9566160520607375,0.2649437133343903
0.8576449912126538,0.9590163934426229,0.1370302838116379
0.9050966608084359,0.974757281553398,0.07124359177633319
0.9525483304042179,0.985239852398524,0.04506897098462027
1.0,1.0,0.027971565984884535
